City,Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,Temperature (Celsius),humidity,Wind_Speed,Pressure,AQI_Bucket
Brajrajnagar,23-07-2018,19.71,26.98,4.23,8.59,12.81,5.05,0,12.58,8.39,0.99,,,29,10.60165696,99.06123139,6.743240285,1017.794135,Good
Brajrajnagar,24-07-2018,28.03,47.39,6.05,10.14,16.18,4.87,0,12.83,7.14,1.05,,,43,-6.198074827,70.63144929,19.82291511,1002.027779,Good
Brajrajnagar,25-07-2018,33.52,62.91,7.18,9.71,16.88,4.56,0,12.59,6.57,0.49,,,56,22.78038863,24.54002755,20.27446059,1002.505677,Satisfactory
Brajrajnagar,26-07-2018,24.83,39.98,6.94,8.78,15.73,4.4,0,12.34,6.54,0.64,,,54,-0.465968216,14.08980846,26.51243093,1025.405852,Satisfactory
Brajrajnagar,27-07-2018,42.07,73.54,8.07,8.66,16.72,4.43,0,12.33,5.27,0.39,,,52,34.70960573,4.484668369,29.44386727,1018.533586,Satisfactory
Brajrajnagar,28-07-2018,42.07,77.33,6.85,9.44,16.31,4.27,0,12.46,5.78,0.41,,,77,-17.70710658,73.48712932,13.64945261,999.8545459,Satisfactory
Brajrajnagar,29-07-2018,42.02,65.44,7.68,8.22,15.9,4.31,0,12.36,5.45,0.66,,,73,12.0269205,89.81397579,8.523421829,1019.527671,Satisfactory
Brajrajnagar,30-07-2018,52.31,92.27,5.49,9.76,15.26,4.4,0,12.6,7.02,0.74,,,84,22.41948838,28.03273244,25.2424663,1016.182795,Satisfactory
Brajrajnagar,31-07-2018,45.8,85.4,5.35,9.41,14.74,4.57,0,12.51,7.16,0.53,,,85,19.91598496,98.84027175,20.76371061,1009.32797,Satisfactory
Brajrajnagar,01-08-2018,37.79,54.85,5.95,8.87,14.81,4.77,0,12.32,5.51,0.71,,,74,7.859342889,46.8392019,8.29462194,1020.206045,Satisfactory
Brajrajnagar,02-08-2018,52.27,104.18,5.75,10.24,15.99,4.52,0,12.41,5.76,0.37,,,73,24.25664471,51.01963411,5.931948832,994.0631238,Satisfactory
Brajrajnagar,03-08-2018,70.94,122.95,7.85,11.1,18.95,4.74,0,12.86,6.29,1.01,,,122,-16.84337832,75.89844554,8.562800321,1003.634488,Moderate
Brajrajnagar,04-08-2018,87.09,133.51,8.56,9.83,18.37,4.67,0,12.57,7.04,0.5,,,151,10.86130479,4.429597924,10.86934259,1014.771459,Moderate
Brajrajnagar,05-08-2018,52.13,134.21,5.68,9.64,15.31,4.59,0,12.66,6.7,0.25,,,164,8.805657676,11.55262168,12.92820174,1014.796969,Moderate
Brajrajnagar,06-08-2018,51.65,98.18,11.12,7.82,18.93,4.78,0,12.58,4.2,0.39,,,109,35.56813667,54.77865021,5.043485671,1029.608475,Moderate
Brajrajnagar,07-08-2018,28.62,46.5,8.08,6.61,14.68,4.58,0,12.3,4.72,0.22,,,81,27.05962415,75.86415041,19.60388711,1005.724332,Satisfactory
Brajrajnagar,08-08-2018,17.97,30.25,6.15,7.62,13.77,4.51,0,12.58,5.05,0.15,,,31,22.76327262,73.6816373,11.38712802,1021.359404,Good
Brajrajnagar,09-08-2018,33.1,49.71,7.2,8.73,15.92,4.78,0,12.67,5.75,0.57,,,41,37.39446842,77.10222821,0.569259188,999.608364,Good
Brajrajnagar,10-08-2018,49.75,82.53,9.65,8.93,18.58,4.77,0,12.92,5.88,0.87,,,68,34.66346751,5.685844276,3.20057799,1011.455446,Satisfactory
Brajrajnagar,11-08-2018,58.33,86.3,8.79,9.73,18.51,4.63,0,13.08,5.7,1.08,,,96,28.95329234,62.92857742,5.719358598,1010.50815,Satisfactory
Brajrajnagar,12-08-2018,50.37,66.92,4.49,8.53,13.01,4.36,0,12.96,7.14,0.38,,,89,34.7816942,97.5150149,23.48823624,1030.168842,Satisfactory
Brajrajnagar,13-08-2018,29.61,59.97,4.75,7.5,12.25,4.25,0,12.52,6.13,0.23,,,71,-6.037324172,34.27491269,4.024670449,999.0976605,Satisfactory
Brajrajnagar,14-08-2018,29.5,40.83,7.11,6.45,13.56,4.23,0,12.29,4.97,0.52,,,54,28.784146,58.45438931,10.36419752,1016.562336,Satisfactory
Brajrajnagar,15-08-2018,12.71,24.15,4.34,5.31,9.64,4.07,0,12.01,5.62,0.17,,,39,9.025695584,86.58624013,15.86032317,1007.181536,Good
Brajrajnagar,16-08-2018,13.45,26.39,5.57,7.31,12.89,3.92,0,12.23,4.43,0.1,,,22,14.88307228,79.54243292,29.48735531,1015.612235,Good
Brajrajnagar,17-08-2018,25.56,40.18,6.88,8.27,15.15,3.95,0,12.83,4.82,0.26,,,29,9.060385474,14.14964601,20.28371683,1012.542905,Good
Brajrajnagar,18-08-2018,29.74,42.93,8.33,7.62,15.93,3.95,0,12.86,5.33,0.69,,,54,33.31305175,80.93033259,11.39729763,1016.068336,Satisfactory
Brajrajnagar,19-08-2018,28.27,44.95,4.53,8.36,12.89,3.79,0.2,12.88,5.71,0.44,,,54,-6.416480867,67.97370432,29.65467251,1014.444849,Satisfactory
Brajrajnagar,20-08-2018,18.07,25.99,4.34,7.01,11.36,4.01,0.16,12.55,4.91,0.24,,,82,22.10428781,93.67097922,25.75736034,1022.479184,Satisfactory
Brajrajnagar,21-08-2018,18.22,26.34,4.28,7.29,11.58,3.85,0.03,12.58,5.99,0.11,,,38,-0.197602943,29.80103343,7.262054794,1024.28809,Good
Brajrajnagar,22-08-2018,18.75,35.7,5.93,7.17,13.11,3.86,0.31,12.17,4.16,0.08,,,79,8.636935496,16.05160398,23.18655972,1032.685255,Satisfactory
Brajrajnagar,23-08-2018,36.16,55.98,6.87,8.58,15.44,3.78,0.32,12.32,4.43,0.22,,,76,-11.57248149,97.17972509,3.030490499,1006.330864,Satisfactory
Brajrajnagar,24-08-2018,32.24,54.51,8.23,9.2,17.42,4.37,0.1,12.54,3.84,0.27,,,75,-3.912479417,43.73339787,26.73207869,1007.129031,Satisfactory
Brajrajnagar,25-08-2018,36.63,42.47,10.47,7.38,17.84,4.7,0.45,12.66,3.71,0.29,,,88,20.58610977,89.31105845,4.66586221,995.0381922,Satisfactory
Brajrajnagar,26-08-2018,27.29,38.33,11.51,6.03,17.54,4.67,0.13,12.3,3.41,0.29,,,70,-5.942711355,18.0848549,5.982418943,1009.032226,Satisfactory
Brajrajnagar,27-08-2018,32.51,46.53,9.47,6.8,16.27,4.46,0.17,12.65,3.83,0.45,,,72,10.63560347,77.40788207,27.35360679,1016.81179,Satisfactory
Brajrajnagar,28-08-2018,32.66,42.14,11.68,7.04,18.71,4.56,0.14,12.63,3.8,0.47,,,63,22.26407103,2.907730161,5.573387364,999.7305358,Satisfactory
Brajrajnagar,29-08-2018,38,53.97,9.11,7.64,16.74,4.54,0.25,12.59,4.85,0.52,,,65,5.169095495,93.74360637,4.810595534,1009.195962,Satisfactory
Brajrajnagar,30-08-2018,40.63,64.24,7.7,7.08,14.76,4.5,0.02,12.42,4.6,0.34,,,82,17.94009395,43.73197985,23.04891372,1012.332789,Satisfactory
Brajrajnagar,31-08-2018,,,,,,,,,,,,,,11.49442384,63.14242737,14.37736455,1028.579577,
Brajrajnagar,01-09-2018,,,,,,,,,,,,,,28.22084742,63.81703583,26.70211018,1007.866021,
Brajrajnagar,02-09-2018,,,,,,,,,,,,,,-3.90712028,83.29951008,15.36782976,1008.594901,
Brajrajnagar,03-09-2018,,,,,,,,,,,,,,18.26573457,75.2510458,18.84264205,1017.779136,
Brajrajnagar,04-09-2018,,,,,,,,,,,,,,5.15432333,6.641366819,8.629672228,1006.77102,
Brajrajnagar,05-09-2018,,,,,,,,,,,,,,-19.13002003,98.93709655,12.65952964,1001.699743,
Brajrajnagar,06-09-2018,,,,,,,,,,,,,,32.14271834,2.041444982,10.23443197,1000.149756,
Brajrajnagar,07-09-2018,,,,,,,,,,,,,,13.76786585,90.8531842,15.05925121,987.5744091,
Brajrajnagar,08-09-2018,,,,,,,,,,,,,,-2.022065928,27.97387678,8.843559741,1003.990766,
Brajrajnagar,09-09-2018,,,,,,,,,,,,,,17.40637751,95.30902497,17.05117092,1023.194455,
Brajrajnagar,10-09-2018,,,,,,,,,,,,,,8.666822359,26.5924078,26.48159919,1012.300206,
Brajrajnagar,11-09-2018,,,,,,,,,,,,,,1.79452061,14.98867571,26.16332737,1022.025645,
Brajrajnagar,12-09-2018,,,,,,,,,,,,,,24.70429433,58.28438024,2.345080819,1001.342783,
Brajrajnagar,13-09-2018,,,,,,,,,,,,,,3.416943422,19.26472307,20.82030221,1004.445854,
Brajrajnagar,14-09-2018,,,,,,,,,,,,,,8.372461484,18.4932385,23.27126621,999.0872943,
Brajrajnagar,15-09-2018,,,,,,,,,,,,,,32.21344803,80.51138128,12.67061421,1029.519708,
Brajrajnagar,16-09-2018,,,,,,,,,,,,,,-2.752143604,97.85708921,12.36370106,1015.760785,
Brajrajnagar,17-09-2018,,,,,,,,,,,,,,-6.923349783,27.03477363,22.61998836,1000.096231,
Brajrajnagar,18-09-2018,,,,,,,,,,,,,,24.38957717,62.15703414,14.73383109,999.4415827,
Brajrajnagar,19-09-2018,,,,,,,,,,,,,,29.38180491,31.38271477,16.46984541,1009.478503,
Brajrajnagar,20-09-2018,,,,,,,,,,,,,,30.0910883,12.26866233,23.56425958,1001.284841,
Brajrajnagar,21-09-2018,,,,,,,,,,,,,,17.83613253,44.54875632,18.49013299,996.7617142,
Brajrajnagar,22-09-2018,,,,,,,,,,,,,,28.36476642,54.29288504,23.66644082,1026.80425,
Brajrajnagar,23-09-2018,,,,,,,,,,,,,,-15.73098743,22.27485717,29.42531482,1001.408849,
Brajrajnagar,24-09-2018,,,,,,,,,,,,,,-11.15038972,93.49188364,29.03355154,1003.773817,
Brajrajnagar,25-09-2018,,,,,,,,,,,,,,4.574099967,25.20770598,9.755837984,1008.609671,
Brajrajnagar,26-09-2018,,,,,,,,,,,,,,17.29778604,26.07105203,16.41696212,1036.756707,
Brajrajnagar,27-09-2018,,,,,,,,,,,,,,-5.345506686,33.71741761,16.74935473,1012.587666,
Brajrajnagar,28-09-2018,,,,,,,,,,,,,,14.64343707,85.54743608,6.3365888,1006.927436,
Brajrajnagar,29-09-2018,,,,,,,,,,,,,,37.15974464,82.53277447,17.2416457,1014.518163,
Brajrajnagar,30-09-2018,,,,,,,,,,,,,,-16.16005968,87.00912284,0.744179,1003.595711,
Brajrajnagar,01-10-2018,,,,,,,,,,,,,,-15.608962,10.9366956,1.811136121,1013.494051,
Brajrajnagar,02-10-2018,,,,,,,,,,,,,,-0.491950475,27.46070812,17.40135231,1004.553553,
Brajrajnagar,03-10-2018,,,,,,,,,,,,,,-3.920686759,56.32379166,1.266880085,998.5177814,
Brajrajnagar,04-10-2018,,,,,,,,,,,,,,28.01109571,28.35320103,26.96952085,1012.97054,
Brajrajnagar,05-10-2018,,,,,,,,,,,,,,-7.754339739,28.64953457,23.4685326,1013.572058,
Brajrajnagar,06-10-2018,,,,,,,,,,,,,,-8.30243694,16.00392676,0.622660377,1027.44126,
Brajrajnagar,07-10-2018,,,,,,,,,,,,,,-13.47595486,69.56076342,24.74840324,1003.44336,
Brajrajnagar,08-10-2018,,,,,,,,,,,,,,-13.92449979,31.4073302,14.05508975,1014.472242,
Brajrajnagar,09-10-2018,,,,,,,,,,,,,,31.80830682,32.64211729,20.54138623,1016.576739,
Brajrajnagar,10-10-2018,,,,,,,,,,,,,,-7.187846788,7.294487341,18.81473149,1003.614413,
Brajrajnagar,11-10-2018,,,,,,,,,,,,,,19.94565447,62.15266673,8.778437886,1014.888382,
Brajrajnagar,12-10-2018,,,,,,,,,,,,,,33.31957511,11.1368124,24.69611375,1017.319583,
Brajrajnagar,13-10-2018,,,,,,,,,,,,,,15.01537171,60.96233751,12.02226271,1024.483236,
Brajrajnagar,14-10-2018,,,,,,,,,,,,,,26.36890342,3.895689061,28.29194813,1016.583681,
Brajrajnagar,15-10-2018,,,,,,,,,,,,,,15.4616196,36.22104754,26.40789705,1019.990886,
Brajrajnagar,16-10-2018,,,,,,,,,,,,,,21.40811847,27.17929516,1.455684374,1010.611015,
Brajrajnagar,17-10-2018,,164.39,8.11,19.25,27.35,5.17,0,13.61,15.37,0.34,,,,-12.91737749,22.95475386,25.18800057,1020.639455,
Brajrajnagar,18-10-2018,,151.07,15,14.44,29.43,5.23,0,13.53,11.13,0.58,,,135,27.92384503,78.99172809,23.58747169,1020.790863,Moderate
Brajrajnagar,19-10-2018,,150.92,17.35,13.22,30.57,5.32,0,13.3,8.04,0.96,,,133,-5.409960393,60.14934281,0.265462924,1020.022502,Moderate
Brajrajnagar,20-10-2018,,123.54,12.92,10.15,23.06,5.1,0,12.86,6.24,0.52,,,128,37.18339165,70.08762992,11.32953703,1010.132174,Moderate
Brajrajnagar,21-10-2018,,120.15,13.59,10.66,24.24,4.86,0,12.79,5.71,0.41,,,112,32.13269585,20.81304161,23.03174529,1020.612213,Moderate
Brajrajnagar,22-10-2018,,129.42,14.41,12.16,26.57,5.78,0,13.07,8.09,0.98,,,120,-0.92410754,22.94203999,17.83073882,1013.040639,Moderate
Brajrajnagar,23-10-2018,,100.23,12.17,10.61,20.07,7.09,0.9,13.05,7.18,0.12,,,112,29.22154528,61.86683268,23.83093696,1019.330901,Moderate
Brajrajnagar,24-10-2018,6.6,102.69,12.98,15.43,21.14,10.53,2.76,12.65,8.21,0.07,,,141,-1.971782949,62.6576634,3.291545575,1016.839911,Moderate
Brajrajnagar,25-10-2018,9.59,115.07,14.71,19.83,26.35,16.29,0.34,13.42,8.96,0.38,,,107,-12.30974942,77.11325166,1.312533622,993.3936443,Moderate
Brajrajnagar,26-10-2018,,109.32,14.8,17.1,27.03,24.21,0.31,12.61,8.9,0.43,,,110,3.118592926,28.93974055,28.31055673,997.7627123,Moderate
Brajrajnagar,27-10-2018,,111.84,16.46,20.64,26.71,19.82,0.29,12.67,9.39,0.61,,,103,30.70679972,29.83314256,15.44534818,1011.453916,Moderate
Brajrajnagar,28-10-2018,,104.53,16.86,20.31,31.6,17.22,0.45,12.82,9.47,0.62,,,112,-3.048027175,83.6263436,3.087066426,1009.7444,Moderate
Brajrajnagar,29-10-2018,,106.58,18.56,21.39,27.74,15.95,0.49,12.95,12.37,0.76,,,100,9.740271535,34.97370074,26.16526588,1018.037657,Satisfactory
Brajrajnagar,30-10-2018,73.58,92.89,17.25,27.27,27.01,18.64,0.48,12.36,7.85,0.41,,,99,18.69387799,69.5718696,16.52140766,1013.191174,Satisfactory
Brajrajnagar,31-10-2018,28.82,59.73,17.79,18.61,24.79,19.24,0.41,12.23,6.54,0.25,,,79,-19.37799522,8.179426232,18.06636388,1014.062242,Satisfactory
Brajrajnagar,01-11-2018,50.79,89.2,25.31,18.96,34.02,16.21,0.45,12.63,7.49,0.24,,,59,24.11243633,0.745704026,13.81295212,1006.453672,Satisfactory
Brajrajnagar,02-11-2018,70.44,113.42,22.93,22.23,31.54,14.44,0.49,12.92,9.02,0.52,,,101,9.418712213,58.93552582,13.98631591,1024.645313,Moderate
Brajrajnagar,03-11-2018,69.02,111.27,24.29,19.93,39.44,13.21,0.55,13.67,7.43,0.64,,,165,25.84415914,54.56821736,24.48124374,1000.67611,Moderate
Brajrajnagar,04-11-2018,73.08,115.6,28.51,24.11,39.82,12.17,0.57,14.14,9.8,0.66,,,130,28.81373038,88.6954001,29.04419811,1027.367204,Moderate
Brajrajnagar,05-11-2018,70.58,110.05,24.47,25.09,33.03,11.46,0.57,13.59,11.38,0.7,,,141,-17.67720574,76.99899777,17.47391074,1006.046409,Moderate
Brajrajnagar,06-11-2018,81.34,120.17,24.28,28.78,35.01,11.32,0.6,13.52,10.85,0.83,,,171,6.939130554,70.0560653,18.01797977,1003.907983,Moderate
Brajrajnagar,07-11-2018,122.91,159.59,15.41,17.2,26.43,11.08,0.51,12.92,11.98,0.59,,,187,9.876150178,94.59923168,14.65616005,1012.922719,Moderate
Brajrajnagar,08-11-2018,114.48,157.27,12.45,22.22,26.72,11.23,0.53,13.29,8.92,0.51,,,305,27.32895399,30.04079681,15.74050564,1005.406926,Very Poor
Brajrajnagar,09-11-2018,92.79,146,15.77,22.49,27.78,13.6,0.61,13.33,15.05,0.69,,,279,-4.759754074,48.39390874,3.494288697,1028.461541,Poor
Brajrajnagar,10-11-2018,102.24,155.04,15.63,24.57,41.39,14.29,0.7,13.28,9.18,0.88,,,213,-16.16740478,9.699112875,5.373626857,1023.285236,Poor
Brajrajnagar,11-11-2018,101.38,145.63,19.53,25.77,35.7,13.05,0.79,13.44,9.73,1.02,,,231,23.69918055,73.41189633,14.28424245,996.4056522,Poor
Brajrajnagar,12-11-2018,93.46,141.34,22.49,23.48,38.7,12.58,0.85,14.05,7.59,1.2,,,222,16.0272739,52.61155484,29.33295152,1010.45378,Poor
Brajrajnagar,13-11-2018,92.06,143.86,24.7,23.18,34.2,11.97,0.85,13.31,7.22,0.88,,,194,4.594129846,9.395123092,5.014332362,1007.96017,Moderate
Brajrajnagar,14-11-2018,99.58,164.79,20.09,25.17,32.23,11.46,0.96,13.51,9.18,1.13,,,220,-13.27730335,95.34796734,18.09138963,1015.530686,Poor
Brajrajnagar,15-11-2018,86.54,142.06,21.13,16.03,28.04,11.27,1.09,13.43,3.81,1.44,,,237,-18.23386928,35.07597086,7.521061221,1000.053374,Poor
Brajrajnagar,16-11-2018,,,,,,,,,,,,,,16.14923124,35.75387305,6.262614017,992.6207734,
Brajrajnagar,17-11-2018,,,,,,,,,,,,,,-7.102339767,37.3132826,16.94393428,1010.101067,
Brajrajnagar,18-11-2018,,,,,,,,,,,,,,-11.79504409,14.83228098,5.305124101,1025.927269,
Brajrajnagar,19-11-2018,,,,,,,,,,,,,,33.49535688,73.10472897,26.16212893,1010.57309,
Brajrajnagar,20-11-2018,,,,,,,,,,,,,,-19.31306398,69.17125488,4.024560222,999.986826,
Brajrajnagar,21-11-2018,,,,,,,,,,,,,,-8.800553215,73.53291558,28.96723369,1015.871111,
Brajrajnagar,22-11-2018,,,,,,,,,,,,,,36.69243087,97.11886655,10.53528806,991.2572751,
Brajrajnagar,23-11-2018,,,,,,,,,,,,,,36.03261772,83.0086228,12.66986942,1001.064171,
Brajrajnagar,24-11-2018,,,,,,,,,,,,,,31.51296943,15.35903068,22.76202327,1009.436412,
Brajrajnagar,25-11-2018,,,,,,,,,,,,,,39.30082169,93.49292534,11.75023638,1019.800472,
Brajrajnagar,26-11-2018,,,,,,,,,,,,,,-1.003406002,17.19174932,20.53821642,1022.82184,
Brajrajnagar,27-11-2018,,,,,,,,,,,,,,36.23196338,10.48226256,6.534094539,1004.341896,
Brajrajnagar,28-11-2018,,,,,,,,,,,,,,-14.49236559,89.30272028,13.70141537,1021.770326,
Brajrajnagar,29-11-2018,,,,,,,,,,,,,,15.20989948,86.16443049,8.513047862,1032.521469,
Brajrajnagar,30-11-2018,,,,,,,,,,,,,,-6.373384356,27.1888211,14.20500175,994.8892264,
Brajrajnagar,01-12-2018,,,,,,,,,,,,,,12.9794286,56.97183552,2.725080574,998.531333,
Brajrajnagar,02-12-2018,,,,,,,,,,,,,,-11.14336407,6.867624503,10.82453702,1026.269656,
Brajrajnagar,03-12-2018,,,,,,,,,,,,,,38.23525523,41.132076,6.544377517,1007.024407,
Brajrajnagar,04-12-2018,,,,,,,,,,,,,,1.917755506,23.42507526,27.19071019,1018.806968,
Brajrajnagar,05-12-2018,128.64,223.86,21.21,28,41.76,54.24,1.29,15.16,9.16,0,,,,-2.520793139,27.85487666,2.772895306,1012.323945,
Brajrajnagar,06-12-2018,128.42,192.96,19.81,23.62,38.45,53.31,1.36,15.05,7.28,6.08,,,308,24.34058264,8.303563854,9.494083335,1012.114449,Very Poor
Brajrajnagar,07-12-2018,106.56,174.97,16.89,23.87,34.84,50.44,1.37,14.31,7.71,17.33,,,286,39.22350577,65.49128315,2.284353323,1017.200938,Poor
Brajrajnagar,08-12-2018,92.9,155.62,15.28,20.18,33.55,75.35,1.29,13.7,8.45,35.32,,,214,31.09516639,26.14850511,20.28131172,1028.729801,Poor
Brajrajnagar,09-12-2018,107.16,166.89,16.46,24.5,36.95,86.39,1.45,14.31,7.11,46.59,,,229,31.84658442,0.166494033,29.96689484,1004.989633,Poor
Brajrajnagar,10-12-2018,101.21,160.22,17.97,29.48,41.17,68.07,1.48,15.63,6.76,55.57,,,255,7.624475516,27.66694678,6.763745221,1013.823852,Poor
Brajrajnagar,11-12-2018,95.17,139.71,22.75,21.83,40.13,68.04,1.47,13.89,6.18,29.96,,,228,-2.627088056,63.24748208,2.024410278,1020.237094,Poor
Brajrajnagar,12-12-2018,110.42,158.99,26.6,18.39,41.2,66.8,1.59,14.13,5.94,25.07,,,235,21.82412724,56.66097116,28.18882068,1008.62771,Poor
Brajrajnagar,13-12-2018,119.8,174.11,23.3,16.98,37.49,46.7,1.57,14.26,4.37,27.33,,,284,1.619530314,24.3480216,4.660858515,1023.411664,Poor
Brajrajnagar,14-12-2018,119.32,179.41,23.24,17.39,36.55,53.39,1.66,14.16,5.71,26.91,,,306,18.31256956,7.817615356,5.284711032,1000.169869,Very Poor
Brajrajnagar,15-12-2018,88.44,151.27,17.58,18.32,32.59,48.19,1.4,13.53,7.16,14.54,,,233,5.677824071,78.28127215,29.19732883,1016.788188,Poor
Brajrajnagar,16-12-2018,63.54,99.01,13.15,16.44,27.25,46.91,1.27,12.87,8.05,19.65,,,158,21.19204692,10.25505335,8.150734215,1016.325789,Moderate
Brajrajnagar,17-12-2018,37.47,50.51,8.89,12.82,18.6,46.53,1.21,12.9,7.78,12.44,,,94,7.457029828,7.270641754,21.4610288,1024.180281,Satisfactory
Brajrajnagar,18-12-2018,36.58,47.74,13.86,10.97,22.92,45.58,1.2,12.85,7.04,8.73,,,63,11.86235888,18.33230194,7.632402372,1003.777443,Satisfactory
Brajrajnagar,19-12-2018,87.16,123.32,34.06,11.31,43.06,45.3,1.5,13.48,5.18,13.15,,,111,18.34914037,54.72789933,9.191743101,1029.579062,Moderate
Brajrajnagar,20-12-2018,86.88,140.22,25.98,17.27,36.79,46.29,1.52,13.38,5.38,18.51,,,177,-10.99385963,15.26012379,24.3293532,1009.56199,Moderate
Brajrajnagar,21-12-2018,102.7,176.7,26.75,18.41,40.47,41.28,1.54,13.76,6.14,16.14,,,228,3.000078728,28.78293965,25.96493338,1034.785975,Poor
Brajrajnagar,22-12-2018,91.97,155.4,24.47,16.85,37.9,47.86,1.5,13.48,5.93,14.76,,,224,-15.02354145,96.78035334,22.21858547,1010.903097,Poor
Brajrajnagar,23-12-2018,62.66,110.94,31.2,19.9,34.6,33.79,1.51,13.89,5.68,14.71,,,192,15.25308127,48.98303681,26.65698327,1027.446737,Moderate
Brajrajnagar,24-12-2018,79.99,145.42,21.01,23.07,38.21,43.89,2.25,14.08,7.09,19.03,,,119,-13.90506481,9.641744555,16.11238552,1015.229183,Moderate
Brajrajnagar,25-12-2018,104.88,179.97,30.26,22.17,47.69,45.27,2.27,13.95,6.01,16.81,,,227,25.5672672,6.160070169,27.90441607,1030.905637,Poor
Brajrajnagar,26-12-2018,105.37,185.94,28.88,23.12,44.14,44.23,2.36,13.92,5.94,14.02,,,240,34.03238165,90.82361149,24.65523939,1019.333077,Poor
Brajrajnagar,27-12-2018,92.57,157.2,27.42,21.17,45.81,40.39,2.4,13.81,6.5,13.17,,,238,35.56255941,63.87465391,22.02729609,997.8516818,Poor
Brajrajnagar,28-12-2018,65.79,111.43,16.09,25.65,34.56,51.14,2.3,13.59,7.55,10.17,,,178,29.03125733,69.9434882,24.28480378,1013.250637,Moderate
Brajrajnagar,29-12-2018,87.11,154.42,17.82,24.13,38.96,43.57,2.47,13.66,9.49,12.78,,,132,20.83835172,62.3427433,25.40230319,1012.147842,Moderate
Brajrajnagar,30-12-2018,91.29,154.7,20.43,24.46,40.71,47.48,2.46,13.88,8.52,12.15,,,200,16.90391905,6.33083575,10.14976049,1017.656508,Moderate
Brajrajnagar,31-12-2018,113.28,187.85,23.93,26.53,45.54,62.13,2.7,14.5,7.55,17.54,,,236,29.81725634,82.3226165,25.351909,1033.095351,Poor
Brajrajnagar,01-01-2019,122.13,193,22.92,23.24,45.11,59.95,2.82,14.38,8.11,14.94,,,297,-11.39550114,27.29853206,26.43897448,1037.326211,Poor
Brajrajnagar,02-01-2019,134.63,204.6,19.33,24.44,43.58,47.97,2.93,16.19,7.94,15.13,,,297,-6.692414666,29.14967342,19.88274672,1009.226166,Poor
Brajrajnagar,03-01-2019,144.01,212.12,19.49,28.77,43.34,50.6,3,15.81,8.42,16.37,,,323,21.90318833,89.81523131,11.62249506,1028.16414,Very Poor
Brajrajnagar,04-01-2019,114.33,200.21,23.74,25.85,43.45,53.25,2.82,15.05,7.91,12.76,,,297,11.48304891,34.09318247,8.48127312,1008.832044,Poor
Brajrajnagar,05-01-2019,111.2,182.96,23.49,28.05,47.47,65.87,2.89,15.69,6.65,12.08,,,269,-12.97237591,70.64765438,19.97562139,1020.579037,Poor
Brajrajnagar,06-01-2019,111.65,168.12,20.24,29.41,43.59,84.16,3,16.07,7.24,12.11,,,286,-5.84241656,22.92090118,18.99630688,1015.893713,Poor
Brajrajnagar,07-01-2019,115.3,175.98,17.55,28.26,40.47,62.08,3.04,15.34,7.3,12.01,,,278,6.516286449,90.14870974,22.88063916,1000.083159,Poor
Brajrajnagar,08-01-2019,120.05,170.37,14.69,23.73,34.61,42.75,3.02,15.05,8.18,10.29,,,303,27.45835646,63.0192183,3.712534831,1023.549445,Very Poor
Brajrajnagar,09-01-2019,115.84,162.16,13.46,23.55,32.74,42.79,3.03,14.86,6.98,11.68,,,284,9.973176581,22.30579213,16.20540084,1009.900899,Poor
Brajrajnagar,10-01-2019,107.48,170.41,18.88,26.1,38.12,53.42,2.88,14.78,7.42,5.43,,,248,9.237694138,62.84922225,25.70771991,1010.923005,Poor
Brajrajnagar,11-01-2019,129.34,199.63,19.92,26.6,43.04,47.04,3,15.67,7.77,0.1,,,267,35.0769118,65.94597871,8.709928105,1025.469097,Poor
Brajrajnagar,12-01-2019,144.95,224.11,22.13,32.79,49.01,42.17,3.21,17.73,7.27,0,,,316,23.75653728,50.22600382,5.168306482,1013.134758,Very Poor
Brajrajnagar,13-01-2019,157.16,225.75,19.34,27.88,43.45,51.35,3.19,17.69,10.11,0,,,329,4.289278317,13.59996739,17.37539809,1004.276826,Very Poor
Brajrajnagar,14-01-2019,158.4,230.38,19.84,26.74,40.66,38.75,3.31,16.54,7.91,0,,,334,7.766617904,23.97683744,6.744446042,1009.821137,Very Poor
Brajrajnagar,15-01-2019,101.16,164.46,15.93,25.7,37.58,40.1,2.96,15.77,8.69,0,,,295,39.1650382,49.25687687,10.31635085,1014.29702,Poor
Brajrajnagar,16-01-2019,97.91,166.85,21.4,32,45.64,36.76,3,18.08,8.76,0,,,212,-10.60945161,96.01547334,15.01178133,1015.11735,Poor
Brajrajnagar,17-01-2019,130.42,216.35,21.45,28.35,46.25,43.46,3.14,17.84,9.94,0,,,240,9.537644483,86.30153994,23.37399981,1029.919867,Poor
Brajrajnagar,18-01-2019,131.1,216.29,21.82,31.39,47.63,58.18,3.25,16.63,7.99,0,,,319,30.11133725,26.57762865,22.45499985,1010.376238,Very Poor
Brajrajnagar,19-01-2019,100.96,175.79,20.07,28.87,43.13,58.95,3.14,16.29,8.08,0,,,266,27.48970356,6.564001238,22.39948897,1034.707691,Poor
Brajrajnagar,20-01-2019,103.75,170.98,22.29,25.11,44.53,44.08,3.22,16.09,7.4,0,,,241,7.873848753,65.50514444,10.70463259,1030.844495,Poor
Brajrajnagar,21-01-2019,111.26,185.23,21.49,28.07,45.14,42.84,3.28,16.85,7.24,0,,,250,5.273766438,24.79472475,7.093558708,1000.408034,Poor
